source,is_actual_sale,listing_type,price,area_sqm,property_type,bedrooms,bathrooms,floor,total_floors,year_built,district,municipality,latitude,longitude,distance_to_sea_km,distance_to_center_km,has_parking,has_sea_view,has_pool,has_garden,has_title_deed,is_tourist_area,sale_date,property_age,price_per_sqm,area_median_price_sqm
synthetic,True,resale,174000,75,apartment,4.0,2.0,6.0,9.0,2014.0,lefkosia,Engomi,35.17717,33.350531,62.899,3.036,True,False,True,False,True,False,2025-09-26,11,2320.0,2024
synthetic,True,resale,251000,81,apartment,2.0,2.0,7.0,7.0,2010.0,lemesos,Germasogeia,34.708365,33.067495,5.84,3.481,True,True,False,False,True,False,2024-04-27,15,3098.7654320987654,2929
synthetic,True,resale,649000,267,house,3.0,2.0,,2.0,1993.0,lemesos,Agía Zóni,34.683887,33.044373,2.691,0.256,True,False,False,True,True,False,2025-03-24,32,2430.7116104868915,2652
synthetic,True,resale,805000,378,villa,4.0,3.0,,1.0,2021.0,larnaka,Drosia,34.926784,33.634868,1.83,1.14,True,False,True,True,False,False,2025-07-10,4,2129.6296296296296,1832
synthetic,True,resale,88000,63,apartment,2.0,2.0,1.0,3.0,2009.0,lemesos,Ypsonas,34.712681,32.999535,6.886,5.456,True,False,False,False,True,False,2024-07-19,16,1396.8253968253969,1306
synthetic,True,resale,333000,143,apartment,3.0,2.0,7.0,8.0,2013.0,pafos,Kato Paphos,34.767168,32.414791,1.381,1.258,False,True,False,False,True,True,2025-10-16,12,2328.671328671329,2730
synthetic,True,resale,337000,128,apartment,4.0,2.0,6.0,6.0,2015.0,lemesos,Agía Zóni,34.673506,33.05173,1.75,1.093,True,False,False,False,True,False,2024-10-28,10,2632.8125,2652
synthetic,True,resale,176000,104,apartment,3.0,1.0,5.0,6.0,2007.0,lemesos,Potamos Germasogeias,34.7017,33.059088,4.645,2.449,False,False,False,False,False,False,2025-04-10,18,1692.3076923076924,2204
synthetic,True,resale,193000,91,apartment,2.0,2.0,7.0,10.0,2021.0,lemesos,Agía Zóni,34.682114,33.040701,2.349,0.522,False,True,False,False,False,False,2024-06-12,4,2120.879120879121,2652
synthetic,True,resale,555000,242,villa,4.0,3.0,,1.0,2018.0,lemesos,Polemidia,34.699322,33.012074,4.964,3.665,True,False,True,True,True,False,2024-05-10,7,2293.3884297520663,1661
synthetic,True,resale,239000,101,house,4.0,3.0,,1.0,2018.0,lemesos,Agía Zóni,34.67595,33.042364,1.61,0.797,True,True,False,True,False,False,2025-08-06,7,2366.3366336633662,2652
synthetic,True,resale,149000,111,house,3.0,3.0,,2.0,2005.0,lefkosia,Nicosia Old Town,35.183374,33.379455,67.33,0.358,True,False,False,False,False,False,2024-06-29,20,1342.3423423423424,1660
synthetic,True,resale,425000,547,land,,,,,,lefkosia,Engomi,35.183763,33.340613,59.706,3.794,False,False,False,False,True,False,2025-01-05,20,776.9652650822669,2024
synthetic,True,resale,90000,62,apartment,3.0,1.0,3.0,4.0,2024.0,lemesos,Zakaki,34.694641,33.027511,3.935,2.206,True,False,True,False,True,False,2025-08-16,1,1451.6129032258063,1611
synthetic,True,resale,1057000,565,villa,6.0,2.0,,2.0,1984.0,larnaka,Drosia,34.934958,33.633598,3.125,1.637,True,False,True,True,True,False,2024-06-04,41,1870.796460176991,1832
synthetic,True,resale,72000,47,apartment,2.0,1.0,1.0,1.0,2016.0,lemesos,Kato Polemidia,34.694345,33.00144,5.507,4.323,True,False,False,False,True,False,2026-01-13,9,1531.9148936170213,1493
synthetic,True,resale,170000,55,apartment,3.0,2.0,7.0,10.0,2015.0,lemesos,Pyrgos,34.713303,33.113394,9.032,7.028,False,False,False,False,True,True,2025-12-21,10,3090.909090909091,2440
synthetic,True,new_build,624000,359,villa,5.0,3.0,,2.0,1982.0,pafos,Chloraka,34.79372,32.416995,4.487,2.127,True,False,True,True,True,False,2025-11-28,43,1738.1615598885794,1903
synthetic,True,resale,1751000,451,villa,4.0,4.0,,1.0,2020.0,lemesos,Germasogeia,34.71194,33.089906,7.365,5.165,True,True,True,True,False,False,2026-02-16,5,3882.4833702882484,2929
synthetic,True,resale,153000,103,house,3.0,2.0,,2.0,2016.0,lemesos,Ypsonas,34.713978,33.004893,6.873,5.177,False,False,False,True,True,False,2025-04-24,9,1485.4368932038835,1306
synthetic,True,resale,430000,188,villa,5.0,4.0,,2.0,2019.0,lefkosia,Strovolos,35.154049,33.360482,57.955,4.03,True,False,True,True,False,False,2025-04-22,6,2287.2340425531916,1771
synthetic,True,resale,436000,245,house,3.0,3.0,,2.0,2009.0,pafos,Yeroskipou,34.760955,32.45071,3.689,2.92,False,False,True,True,True,False,2024-08-23,16,1779.591836734694,1531
synthetic,True,new_build,223000,100,apartment,2.0,2.0,6.0,6.0,2014.0,lefkosia,Strovolos,35.154943,33.345953,60.062,4.747,True,False,False,False,True,False,2025-03-30,11,2230.0,1771
synthetic,True,resale,216000,85,apartment,2.0,1.0,2.0,3.0,2021.0,lemesos,Germasogeia,34.715261,33.073256,6.74,4.411,True,False,False,False,False,False,2024-11-26,4,2541.176470588235,2929
synthetic,True,resale,365000,180,house,4.0,2.0,,2.0,2019.0,lemesos,Germasogeia,34.717737,33.072341,6.808,4.599,True,False,False,False,False,False,2024-09-07,6,2027.7777777777778,2929
synthetic,True,resale,382000,244,house,4.0,3.0,,1.0,2018.0,lefkosia,Lakatamia,35.136867,33.311664,61.808,8.402,False,False,False,True,True,False,2025-08-02,7,1565.5737704918033,1517
synthetic,True,resale,99000,45,apartment,2.0,1.0,5.0,7.0,2008.0,lefkosia,Engomi,35.178323,33.343254,58.473,3.64,True,False,False,False,True,False,2024-10-29,17,2200.0,2024
synthetic,True,resale,1110000,1567,land,,,,,,lemesos,Episkopi,34.665364,32.922062,10.675,11.525,True,False,False,False,True,False,2025-07-11,20,708.3599234205489,1536
synthetic,True,resale,68000,54,apartment,2.0,2.0,6.0,9.0,2025.0,lefkosia,Lakatamia,35.123481,33.318224,64.122,9.036,False,False,False,False,False,False,2026-01-10,0,1259.2592592592594,1517
synthetic,True,resale,297000,156,apartment,3.0,2.0,6.0,8.0,1995.0,larnaka,Drosia,34.923169,33.627301,2.164,0.366,True,False,False,False,True,False,2024-05-26,30,1903.8461538461538,1832
synthetic,True,resale,75000,60,apartment,2.0,1.0,6.0,6.0,1976.0,lefkosia,Engomi,35.183069,33.35672,62.9,2.342,False,False,False,False,True,False,2025-09-16,49,1250.0,2024
synthetic,True,resale,855000,332,villa,5.0,4.0,,2.0,2001.0,lefkosia,Strovolos,35.144062,33.360255,63.209,5.035,True,False,True,True,True,False,2025-08-21,24,2575.3012048192772,1771
synthetic,True,resale,88000,68,apartment,2.0,2.0,1.0,4.0,2020.0,lemesos,Kato Polemidia,34.695028,33.003996,5.018,4.127,True,False,False,False,False,False,2026-02-03,5,1294.1176470588234,1493
synthetic,True,new_build,220000,74,apartment,3.0,1.0,8.0,8.0,2002.0,lemesos,Mouttagiaka,34.705758,33.08015,6.533,4.04,True,False,False,False,False,True,2025-10-06,23,2972.972972972973,3193
synthetic,True,resale,341000,82,apartment,2.0,2.0,4.0,6.0,2025.0,lemesos,Agios Tychonas,34.70195,33.081311,5.619,3.868,False,False,True,False,False,True,2025-08-29,0,4158.536585365854,3788
synthetic,True,resale,393000,192,apartment,2.0,2.0,7.0,8.0,2008.0,lemesos,Mesa Geitonia,34.686128,33.043266,2.964,0.513,True,False,True,False,True,False,2024-07-02,17,2046.875,1927
synthetic,True,resale,77000,52,apartment,1.0,1.0,5.0,8.0,2018.0,lefkosia,Lakatamia,35.123047,33.324376,52.325,8.724,False,False,False,False,True,False,2024-08-23,7,1480.7692307692307,1517
synthetic,True,new_build,302000,99,apartment,2.0,1.0,1.0,3.0,2020.0,pafos,Kato Paphos,34.768583,32.420847,1.66,0.825,True,True,False,False,True,True,2025-06-06,5,3050.5050505050503,2730
synthetic,True,resale,245000,195,apartment,2.0,2.0,1.0,2.0,2002.0,lemesos,Polemidia,34.697752,33.024955,4.41,2.607,True,False,False,False,True,False,2024-11-19,23,1256.4102564102564,1661
synthetic,True,resale,218000,187,house,4.0,3.0,,1.0,1995.0,lemesos,Kato Polemidia,34.692315,33.012093,4.513,3.329,True,False,False,True,False,False,2025-08-22,30,1165.7754010695187,1493
synthetic,True,resale,827000,462,villa,3.0,3.0,,1.0,2016.0,pafos,Yeroskipou,34.75661,32.447438,3.633,2.993,True,False,False,True,True,False,2024-06-28,9,1790.04329004329,1531
synthetic,True,resale,369000,233,villa,4.0,3.0,,2.0,1988.0,lemesos,Mesa Geitonia,34.693388,33.055712,4.187,1.498,True,False,True,True,False,False,2025-12-13,37,1583.6909871244636,1927
synthetic,True,resale,394000,275,house,4.0,3.0,,1.0,2004.0,lemesos,Episkopi,34.66428,32.923401,10.828,11.425,True,False,True,False,False,False,2025-07-05,21,1432.7272727272727,1536
synthetic,True,resale,240000,341,land,,,,,,lefkosia,Lakatamia,35.136727,33.310798,50.488,8.472,True,False,False,False,True,False,2025-10-22,20,703.8123167155425,1517
synthetic,True,resale,71000,68,apartment,2.0,2.0,2.0,2.0,2022.0,lemesos,Kato Polemidia,34.693593,33.00071,4.958,4.362,True,False,True,False,False,False,2025-03-17,3,1044.1176470588234,1493
synthetic,True,resale,400000,189,apartment,2.0,2.0,2.0,5.0,2022.0,lefkosia,Strovolos,35.133584,33.359744,54.21,6.137,True,False,False,False,True,False,2025-03-11,3,2116.4021164021165,1771
synthetic,True,resale,378000,157,apartment,3.0,2.0,8.0,10.0,2020.0,lemesos,Potamos Germasogeias,34.69646,33.057752,4.473,1.886,False,False,False,False,True,False,2025-07-13,5,2407.643312101911,2204
synthetic,True,resale,151000,68,apartment,2.0,1.0,8.0,9.0,1990.0,larnaka,Finikoudes,34.921438,33.64722,1.599,2.187,True,True,False,False,False,False,2025-03-18,35,2220.5882352941176,2276
synthetic,True,resale,226000,176,house,3.0,3.0,,1.0,2004.0,lefkosia,Lakatamia,35.138654,33.326912,53.201,7.253,False,False,False,False,True,False,2026-02-19,21,1284.090909090909,1517
synthetic,True,resale,426000,162,apartment,2.0,2.0,3.0,4.0,2018.0,lemesos,Mesa Geitonia,34.691218,33.057064,3.73,1.391,True,False,False,False,True,False,2025-06-17,7,2629.6296296296296,1927
synthetic,True,resale,111000,49,apartment,2.0,1.0,8.0,8.0,2024.0,lefkosia,Engomi,35.178155,33.347389,69.402,3.279,True,False,False,False,True,False,2025-12-24,1,2265.3061224489797,2024
synthetic,True,resale,137000,63,apartment,1.0,1.0,5.0,6.0,1987.0,lemesos,Agía Zóni,34.676462,33.053096,2.113,0.892,True,True,False,False,True,False,2025-05-03,38,2174.6031746031745,2652
synthetic,True,resale,986000,612,villa,4.0,4.0,,2.0,2012.0,lemesos,Zakaki,34.694791,33.027898,4.224,2.189,True,False,False,True,False,False,2025-02-25,13,1611.111111111111,1611
synthetic,True,resale,79000,81,apartment,3.0,1.0,1.0,1.0,1971.0,lemesos,Ypsonas,34.710078,32.996556,7.038,5.505,False,False,False,False,True,False,2024-08-06,54,975.3086419753087,1306
synthetic,True,resale,542000,252,villa,4.0,2.0,,1.0,1971.0,larnaka,Drosia,34.932052,33.628255,2.961,1.113,True,True,True,True,False,False,2025-08-06,54,2150.7936507936506,1832
synthetic,True,new_build,861000,213,house,5.0,2.0,,2.0,1985.0,lemesos,Agios Tychonas,34.701302,33.089353,6.385,4.459,True,True,False,False,True,True,2024-08-17,40,4042.2535211267605,3788
synthetic,True,resale,115000,60,apartment,2.0,2.0,8.0,8.0,2011.0,lemesos,Agía Zóni,34.673009,33.041223,1.599,1.136,True,False,False,False,False,False,2026-01-18,14,1916.6666666666667,2652
synthetic,True,resale,374000,120,house,4.0,3.0,,1.0,2016.0,lemesos,Mouttagiaka,34.718682,33.086298,8.203,5.447,True,False,True,True,False,True,2026-02-10,9,3116.6666666666665,3193
synthetic,True,resale,1696000,673,villa,3.0,2.0,,2.0,2021.0,larnaka,Finikoudes,34.926504,33.632648,2.185,0.942,False,False,False,True,False,False,2024-10-31,4,2520.0594353640417,2276
synthetic,True,new_build,85000,67,apartment,3.0,1.0,3.0,5.0,2008.0,larnaka,Aradippou,34.954711,33.588448,6.733,4.754,False,False,True,False,False,False,2026-03-25,17,1268.6567164179105,1333
synthetic,True,new_build,87000,46,apartment,3.0,1.0,6.0,8.0,1981.0,larnaka,Finikoudes,34.927953,33.645734,1.919,2.121,False,True,False,False,True,False,2025-09-06,44,1891.304347826087,2276
synthetic,True,resale,119000,54,apartment,3.0,1.0,3.0,3.0,2009.0,lemesos,Mesa Geitonia,34.689892,33.052587,3.429,1.016,True,False,False,False,True,False,2024-12-27,16,2203.703703703704,1927
synthetic,True,resale,243000,168,apartment,2.0,2.0,7.0,10.0,2019.0,lemesos,Kato Polemidia,34.692654,33.01223,4.871,3.33,True,False,False,False,True,False,2024-08-10,6,1446.4285714285713,1493
synthetic,True,new_build,416000,128,apartment,4.0,2.0,5.0,7.0,2007.0,lemesos,Mouttagiaka,34.71688,33.079855,6.986,4.913,False,False,False,False,True,True,2024-08-27,18,3250.0,3193
synthetic,True,resale,442000,178,apartment,4.0,2.0,5.0,6.0,2005.0,lemesos,Pyrgos,34.722734,33.110395,9.704,7.378,True,False,False,False,False,True,2024-06-25,20,2483.14606741573,2440
synthetic,True,resale,236000,74,apartment,4.0,1.0,3.0,4.0,2024.0,lemesos,Germasogeia,34.706527,33.086279,6.693,4.533,True,False,False,False,True,False,2025-02-13,1,3189.189189189189,2929
synthetic,True,resale,358000,289,house,4.0,2.0,,1.0,2008.0,larnaka,Aradippou,34.944549,33.607049,4.889,2.827,True,False,False,False,True,False,2026-01-24,17,1238.7543252595156,1333
synthetic,True,resale,104000,76,apartment,2.0,1.0,6.0,9.0,2023.0,lemesos,Polemidia,34.695707,33.008844,4.967,3.743,True,False,False,False,True,False,2024-08-02,2,1368.421052631579,1661
synthetic,True,resale,96000,64,apartment,3.0,2.0,5.0,6.0,1993.0,lefkosia,Lakatamia,35.13605,33.311609,63.111,8.465,True,False,True,False,True,False,2024-07-05,32,1500.0,1517
synthetic,True,resale,123000,68,apartment,1.0,1.0,8.0,10.0,2015.0,lemesos,Mesa Geitonia,34.682474,33.047872,2.293,0.136,False,False,False,False,True,False,2025-11-28,10,1808.8235294117646,1927
synthetic,True,new_build,166000,74,apartment,3.0,1.0,7.0,10.0,2019.0,lefkosia,Engomi,35.184912,33.34366,57.629,3.512,True,False,False,False,False,False,2025-05-05,6,2243.2432432432433,2024
synthetic,True,resale,260000,161,house,5.0,2.0,,1.0,2018.0,lemesos,Kato Polemidia,34.697017,33.004048,5.107,4.204,True,False,False,False,True,False,2025-12-23,7,1614.9068322981366,1493
synthetic,True,resale,260000,186,apartment,2.0,1.0,7.0,8.0,1999.0,lefkosia,Lakatamia,35.126434,33.316994,54.175,8.862,False,False,False,False,False,False,2025-04-20,26,1397.8494623655913,1517
synthetic,True,resale,681000,242,villa,5.0,2.0,,2.0,2021.0,pafos,Chloraka,34.781116,32.41599,2.845,0.969,False,True,False,True,False,False,2024-07-06,4,2814.0495867768595,1903
synthetic,True,resale,127000,62,apartment,2.0,1.0,4.0,6.0,2023.0,lemesos,Mesa Geitonia,34.688687,33.046229,3.002,0.71,False,False,False,False,True,False,2024-10-10,2,2048.3870967741937,1927
synthetic,True,resale,177000,145,apartment,1.0,1.0,1.0,2.0,2009.0,larnaka,Aradippou,34.946498,33.601648,5.083,3.283,True,False,False,False,True,False,2025-01-19,16,1220.6896551724137,1333
synthetic,True,resale,674000,278,house,3.0,2.0,,2.0,2019.0,lefkosia,Engomi,35.182642,33.35447,57.074,2.55,True,False,False,True,True,False,2025-05-22,6,2424.460431654676,2024
synthetic,True,resale,101000,57,apartment,2.0,1.0,4.0,7.0,2000.0,lemesos,Potamos Germasogeias,34.699683,33.05557,4.553,2.107,True,False,False,False,True,False,2025-09-22,25,1771.9298245614036,2204
synthetic,True,new_build,262000,108,apartment,3.0,2.0,5.0,6.0,2011.0,lefkosia,Engomi,35.181801,33.355589,60.311,2.464,True,False,True,False,True,False,2025-04-25,14,2425.925925925926,2024
synthetic,True,resale,52000,52,apartment,2.0,2.0,8.0,11.0,1982.0,larnaka,Drosia,34.923667,33.635155,1.689,1.084,True,False,False,False,False,False,2024-11-03,43,1000.0,1832
synthetic,True,resale,152000,78,apartment,1.0,1.0,8.0,10.0,2017.0,pafos,Chloraka,34.794126,32.410522,4.205,2.414,True,False,False,False,True,False,2025-05-24,8,1948.7179487179487,1903
synthetic,True,resale,68000,49,apartment,2.0,1.0,2.0,3.0,2015.0,lefkosia,Lakatamia,35.120107,33.311681,63.202,9.709,True,False,False,False,True,False,2024-07-28,10,1387.7551020408164,1517
synthetic,True,resale,360000,188,apartment,3.0,1.0,1.0,4.0,2018.0,lemesos,Pyrgos,34.7162,33.095055,8.311,5.83,True,False,False,False,True,True,2025-12-26,7,1914.8936170212767,2440
synthetic,True,new_build,77000,47,apartment,2.0,2.0,5.0,6.0,2006.0,larnaka,Aradippou,34.946547,33.603809,5.155,3.173,True,False,True,False,True,False,2026-01-09,19,1638.2978723404256,1333
synthetic,True,resale,109000,84,apartment,2.0,2.0,5.0,6.0,2014.0,larnaka,Aradippou,34.951302,33.592716,6.313,4.213,False,False,False,False,True,False,2024-12-16,11,1297.6190476190477,1333
synthetic,True,resale,854000,615,villa,4.0,4.0,,2.0,1990.0,lemesos,Ypsonas,34.714418,32.99882,7.32,5.628,False,False,True,True,True,False,2024-11-29,35,1388.6178861788617,1306
synthetic,True,resale,113000,51,apartment,2.0,2.0,6.0,9.0,2024.0,pafos,Kato Paphos,34.766464,32.409278,1.299,1.686,True,False,False,False,True,True,2024-10-30,1,2215.6862745098038,2730
synthetic,True,resale,197000,141,house,4.0,2.0,,2.0,2024.0,larnaka,Aradippou,34.943734,33.605918,4.996,2.807,True,False,False,False,True,False,2026-02-23,1,1397.163120567376,1333
synthetic,True,resale,56000,68,apartment,2.0,1.0,2.0,3.0,1982.0,larnaka,Aradippou,34.954684,33.593218,6.454,4.473,True,False,False,False,False,False,2025-12-19,43,823.5294117647059,1333
synthetic,True,new_build,265000,210,house,3.0,3.0,,1.0,1988.0,larnaka,Drosia,34.933814,33.636311,2.967,1.697,False,False,False,False,True,False,2025-06-07,37,1261.904761904762,1832
synthetic,True,resale,176000,145,house,5.0,2.0,,2.0,2009.0,lemesos,Kato Polemidia,34.692374,33.018312,3.919,2.802,True,False,False,False,False,False,2026-01-06,16,1213.7931034482758,1493
synthetic,True,resale,4358000,3520,land,,,,,,lemesos,Pyrgos,34.720841,33.109718,8.942,7.202,False,False,False,False,True,True,2025-06-10,20,1238.0681818181818,2440
synthetic,True,resale,122000,46,apartment,1.0,1.0,1.0,4.0,2008.0,lemesos,Agía Zóni,34.677008,33.051774,2.31,0.767,False,True,False,False,True,False,2024-09-08,17,2652.1739130434785,2652
synthetic,True,new_build,663000,768,land,,,,,,lemesos,Potamos Germasogeias,34.703099,33.070731,5.281,3.209,False,True,False,False,True,False,2024-11-28,20,863.28125,2204
synthetic,True,new_build,320000,94,house,5.0,2.0,,1.0,2013.0,lemesos,Agía Zóni,34.683146,33.0437,2.458,0.264,False,True,False,True,True,False,2026-02-22,12,3404.255319148936,2652
synthetic,True,resale,258000,141,house,3.0,3.0,,1.0,2023.0,lemesos,Polemidia,34.690638,33.006193,5.121,3.791,True,False,False,True,True,False,2024-11-06,2,1829.787234042553,1661
synthetic,True,resale,1566000,668,villa,5.0,4.0,,2.0,2017.0,lefkosia,Strovolos,35.134061,33.339797,59.607,6.912,True,False,False,True,True,False,2025-05-04,8,2344.311377245509,1771
synthetic,True,new_build,106000,46,apartment,3.0,2.0,6.0,6.0,2008.0,pafos,Chloraka,34.787646,32.405899,3.675,2.142,True,False,False,False,True,False,2025-09-07,17,2304.3478260869565,1903
synthetic,True,new_build,266000,119,house,4.0,2.0,,2.0,1987.0,lemesos,Mesa Geitonia,34.686937,33.053522,3.235,0.831,True,False,False,False,True,False,2025-11-01,38,2235.294117647059,1927
synthetic,True,resale,307000,158,apartment,2.0,1.0,7.0,9.0,2024.0,lefkosia,Strovolos,35.142644,33.358345,68.98,5.249,True,False,False,False,True,False,2024-06-17,1,1943.0379746835442,1771
synthetic,True,new_build,536000,164,house,4.0,2.0,,2.0,2025.0,lemesos,Potamos Germasogeias,34.697901,33.058568,4.61,2.061,True,False,False,True,True,False,2024-08-29,0,3268.2926829268295,2204
synthetic,True,new_build,131000,72,apartment,2.0,2.0,6.0,6.0,1992.0,lemesos,Zakaki,34.683077,33.03322,2.549,1.208,True,False,False,False,True,False,2025-08-20,33,1819.4444444444443,1611
synthetic,True,resale,79000,79,apartment,4.0,1.0,1.0,4.0,1983.0,lemesos,Polemidia,34.704358,33.015547,5.594,3.738,True,False,False,False,False,False,2025-03-12,42,1000.0,1661
synthetic,True,resale,212000,140,house,3.0,2.0,,2.0,2014.0,lefkosia,Strovolos,35.148921,33.356934,54.477,4.685,True,False,False,True,True,False,2025-01-25,11,1514.2857142857142,1771
synthetic,True,resale,699000,940,land,,,,,,pafos,Kato Paphos,34.759577,32.424341,1.488,1.771,False,False,False,False,False,True,2025-12-19,20,743.6170212765958,2730
synthetic,True,resale,191000,102,apartment,2.0,2.0,1.0,4.0,2025.0,lefkosia,Strovolos,35.14291,33.360166,61.937,5.156,True,False,False,False,True,False,2025-01-15,0,1872.549019607843,1771
synthetic,True,resale,215000,128,apartment,3.0,2.0,5.0,8.0,2020.0,larnaka,Drosia,34.926647,33.63424,1.855,1.081,True,False,False,False,True,False,2025-08-16,5,1679.6875,1832
synthetic,True,new_build,810000,267,house,3.0,2.0,,2.0,1986.0,lemesos,Germasogeia,34.709445,33.069695,6.209,3.694,True,False,False,False,True,False,2025-04-23,39,3033.7078651685392,2929
synthetic,True,resale,134000,54,apartment,1.0,1.0,7.0,8.0,2025.0,lemesos,Agía Zóni,34.681095,33.043488,2.477,0.298,False,False,False,False,True,False,2024-12-22,0,2481.4814814814813,2652
synthetic,True,resale,292000,160,house,5.0,3.0,,1.0,2023.0,lefkosia,Strovolos,35.139368,33.343416,55.742,6.239,True,False,False,True,True,False,2025-05-18,2,1825.0,1771
synthetic,True,new_build,410000,137,apartment,3.0,2.0,7.0,8.0,2018.0,pafos,Kato Paphos,34.756364,32.408244,0.137,2.574,True,True,False,False,True,True,2026-03-07,7,2992.700729927007,2730
synthetic,True,resale,157000,76,apartment,3.0,1.0,3.0,5.0,2007.0,lemesos,Pyrgos,34.716038,33.112173,9.327,7.087,True,False,False,False,True,True,2026-01-19,18,2065.7894736842104,2440
synthetic,True,resale,390000,272,house,3.0,2.0,,1.0,2006.0,lemesos,Polemidia,34.695604,33.007135,4.863,3.883,True,False,False,True,True,False,2025-09-13,19,1433.8235294117646,1661
synthetic,True,resale,278000,122,house,4.0,2.0,,2.0,2016.0,lemesos,Agía Zóni,34.682502,33.046821,2.521,0.045,True,False,False,False,True,False,2024-09-13,9,2278.688524590164,2652
synthetic,True,resale,229000,395,land,,,,,,lemesos,Kato Polemidia,34.688519,33.01952,3.525,2.553,True,False,False,False,True,False,2026-01-06,20,579.746835443038,1493
synthetic,True,resale,92000,55,apartment,2.0,2.0,5.0,5.0,2001.0,lemesos,Mesa Geitonia,34.690943,33.047078,3.76,0.963,False,False,False,False,True,False,2024-05-11,24,1672.7272727272727,1927
synthetic,True,resale,155000,57,apartment,3.0,1.0,6.0,9.0,2015.0,pafos,Kato Paphos,34.762472,32.408813,0.467,2.012,True,False,False,False,True,True,2025-05-07,10,2719.2982456140353,2730
synthetic,True,new_build,218000,129,apartment,3.0,2.0,7.0,9.0,2023.0,lemesos,Mesa Geitonia,34.685642,33.056727,3.45,1.015,False,False,False,False,True,False,2024-08-15,2,1689.922480620155,1927
synthetic,True,new_build,2383000,425,villa,5.0,2.0,,2.0,2023.0,lemesos,Agios Tychonas,34.701653,33.103722,7.541,5.665,True,False,True,True,False,True,2024-05-25,2,5607.058823529412,3788
synthetic,True,resale,78000,65,apartment,1.0,1.0,6.0,7.0,2014.0,lemesos,Kato Polemidia,34.694486,33.013805,4.621,3.274,True,False,False,False,True,False,2025-04-06,11,1200.0,1493
synthetic,True,resale,1846000,641,villa,6.0,4.0,,1.0,2014.0,lemesos,Mesa Geitonia,34.688287,33.048279,3.35,0.688,False,False,True,True,True,False,2024-05-13,11,2879.8751950078004,1927
synthetic,True,resale,1732000,608,villa,5.0,4.0,,2.0,2023.0,lemesos,Potamos Germasogeias,34.699995,33.065809,4.975,2.65,False,False,False,False,True,False,2025-07-11,2,2848.684210526316,2204
synthetic,True,new_build,398000,119,house,5.0,3.0,,2.0,2008.0,lemesos,Agía Zóni,34.679721,33.042293,1.782,0.473,True,True,True,True,True,False,2025-04-19,17,3344.5378151260506,2652
synthetic,True,resale,231000,104,house,5.0,2.0,,1.0,2022.0,lefkosia,Engomi,35.172684,33.358301,65.951,2.612,True,False,False,True,True,False,2024-10-11,3,2221.153846153846,2024
synthetic,True,new_build,378000,152,house,3.0,2.0,,2.0,2013.0,pafos,Chloraka,34.781413,32.416457,3.112,0.959,True,False,True,False,True,False,2025-03-21,12,2486.842105263158,1903
synthetic,True,resale,987000,413,villa,5.0,4.0,,2.0,1998.0,lemesos,Potamos Germasogeias,34.703363,33.072623,5.579,3.352,True,False,True,False,True,False,2024-07-29,27,2389.830508474576,2204
synthetic,True,resale,99000,63,apartment,2.0,1.0,5.0,7.0,1991.0,lemesos,Ypsonas,34.711188,32.996944,6.795,5.546,True,False,True,False,True,False,2025-01-27,34,1571.4285714285713,1306
synthetic,True,resale,181000,136,apartment,2.0,1.0,5.0,7.0,2025.0,lemesos,Kato Polemidia,34.699442,33.021122,4.6,2.996,False,False,False,False,False,False,2024-05-25,0,1330.8823529411766,1493
synthetic,True,new_build,203000,73,apartment,2.0,2.0,2.0,2.0,2012.0,lemesos,Potamos Germasogeias,34.696149,33.072622,5.037,2.849,True,False,False,False,True,False,2024-05-07,13,2780.821917808219,2204
synthetic,True,resale,136000,92,house,4.0,3.0,,2.0,2014.0,lefkosia,Strovolos,35.143566,33.358579,57.673,5.147,True,False,False,False,False,False,2024-06-16,11,1478.2608695652175,1771
synthetic,True,resale,146000,186,house,3.0,2.0,,1.0,1970.0,larnaka,Aradippou,34.946835,33.580525,6.254,4.721,True,False,False,False,True,False,2026-03-16,55,784.9462365591398,1333
synthetic,True,resale,266000,158,apartment,3.0,2.0,1.0,3.0,1993.0,lemesos,Potamos Germasogeias,34.705717,33.057774,5.464,2.804,False,False,False,False,True,False,2025-02-10,32,1683.5443037974683,2204
synthetic,True,resale,121000,71,apartment,3.0,2.0,2.0,3.0,2007.0,lefkosia,Lakatamia,35.131794,33.311311,65.876,8.8,True,False,False,False,True,False,2024-04-21,18,1704.225352112676,1517
synthetic,True,new_build,629000,342,villa,4.0,2.0,,2.0,2010.0,lemesos,Kato Polemidia,34.69551,33.002243,5.286,4.296,True,False,False,True,False,False,2024-09-03,15,1839.1812865497077,1493
synthetic,True,resale,252000,124,apartment,2.0,1.0,3.0,5.0,2012.0,lefkosia,Engomi,35.171462,33.356721,62.184,2.806,True,False,True,False,True,False,2024-11-05,13,2032.258064516129,2024
synthetic,True,resale,90000,58,apartment,2.0,1.0,2.0,3.0,1985.0,lefkosia,Strovolos,35.140891,33.350866,58.563,5.734,True,False,True,False,True,False,2025-06-10,40,1551.7241379310344,1771
synthetic,True,resale,876000,594,villa,4.0,4.0,,1.0,1998.0,lemesos,Kato Polemidia,34.690037,33.016897,3.969,2.831,True,False,True,True,True,False,2025-04-19,27,1474.7474747474748,1493
synthetic,True,resale,4263000,3271,land,,,,,,lemesos,Agios Tychonas,34.715795,33.092599,8.287,5.631,False,False,False,False,False,True,2024-12-13,20,1303.2711708957506,3788
